PJB ID,Document Body
PJB 1742,"<p>June 3, 1968</p><p>Mr. Larry Horowitz<br/>c/o Congressman John Conyers<br/>House Office Building<br/>Washington, D. C.</p><p>Dear Larry:</p><p>I am still working on that list and will have it to you in a matter of a few days.</p><p>About Payton...informed opinion seems to suggest that he will do well everywhere but Charleston.</p><p>What I'm writing about, however, is a discussion we had earlier about the possibility of a newsletter for black politicians.</p><p>As you know, the Voter Education Project publishes a monthly newsletter which goes primarily to Southerners interested in voting and politics. Because of the nature of VEP, the newsletter is nonpartisan and scrupulously avoids taking any positions that might be called political.</p><p>What I wanted to begin to consider was a regular (s<strike>y</strike>ay monthly), newsletter aimed at office</p><p>(more)</p>                       <p>Mr. Larry Horowitz<br/>June 3, 1968<br/>Page two</p><p>holders and office seekers. My interest is the South, primarily, and I'd like to see if such a project, begun now, couldn't by 1970 have welded together Negro Southern politicians into a loose unit, capable of some sort of concerted action in the 1970 Congressional races and the 1972 Presidential race.</p><p>I think the South is ripest for this sort of stuff, primarily because there is less attachment to machines here, and politics is not yet as solidified as it is in Northern cities.</p><p>The newsletter wouldn't be mush work, I don't think. I could manage to feed Southern news to it, and the files at the Southern Regional Council could provide additional, up to date information.</p><p>At any rate, think on it, and let me know.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1737,"<p>June 3, 1968</p><p>Mr. Lerone Bennett<br/>Johnson Publications<br/>1820 South Michigan Avenue<br/>Chicago, Illinois</p><p>Dear Lerone:</p><p>I have borrowed extensively from your writings in <u>The Negro Mood</u> and in your last summer's speech to the Negro officials meeting in an article in the May, 1968 <u>Motive</u> magazine.</p><p>I also wanted to write to ask what you thought about the feasability... both economically and physically... of beginning what would amount to a journal of black politics. What I'm think about is something that would cover the nation, would (if, for example, an issue were published last week) include articles on the Chicago races, the South Carolina Campaign of Attorney George Payton against Mendle Rivers, a look at political prospects for blacks from the 1968 Democratic and Republican Conventions, and so on.</p><p>This ought not be looked at as the same sort of publication that <u>Negro Digest</u> is, in terms of staff and size, but rather like the <u>Nation</u> or <u>New Republic</u>,</p><p>(more)</p>                       <p>Mr. Lerone Bennett<br/>June 3, 1968<br/>Page two</p><p>edited by a two or three man board, printed very inexpensively (but with quality), and distributed at a cost low enough to make it generally available and just high enough to enable it to break even.</p><p>I know that Representative Conyers has thought on these lines. We are weak, politically, weverywhere in this nation, and while politics ... old or new ... will never solve all of our problems, it will get some things done that won't be done any other way.</p><p>At any rate, I hope you can find time to give this some thought. Ideally, such a venture ought to have been begun some months ago, but I have not been able to settle myself down long enough to write to anyone about it.</p><p>Drop me a line and let me know what virtues, if any, the idea has.</p><p>Sincerely,</p><p>Julian</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Jannyp emtranscribes</p>"
PJB 1843,"<p>June 27, 1968</p><p>Governor Lester Maddox<br/>State Capitol<br/>Atlanta, Georgia 30324</p><p>Dear Governor Maddox:</p><p>I am enclosing a letter I received recently from an inmate at Reidsville Prison. In his letter he makes allegations about traffic in narcotics at the prison and suggests that employees of the State are involved in smuggling operations at Reidsville.</p><p>Additionally, he makes specific charges that a prisoner was beaten after a guard made sexual advances toward him.</p><p>The prisoner states that he fears for his life and that he would like to present his information directly to you or to Mr. Robert J. Carter of the State Board of Corrections.</p><p>Can your office attempt to determine whether there is any validity to these charges? If there is, then I would certainly hope that you can see that a full investigation is carried out and that justice will be done.</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Sarah Ahmad  jaygr0620</p>"
PJB 1983,"<p>September 26, 1968</p><p>Dear Dr. Richardson,</p><p>Thank you for your kind invitation to come to Benedict on November 1. I am sorry I will not be able to be with you, but please accept my best wishes for the success of your symposium.</p><p>Sincerely,</p><p>Julian Bond</p><p>Dr. Luns C. Richardson</p><p>Associate Dean of the Faculty</p><p>Benedict College</p><p>Columbia, South Carolina 29204</p><p>Thanks to FromThePage transcription contributors: Carlos Perez emtranscribes</p>"
PJB 1807,"<p>June 6, 1968</p><p>Mrs. Mamie Peek<br/>155 Walnut Street, Southwest<br/>Atlanta, Georgia  30314</p><p>Dear Mrs. Peek:</p><p>Please accept my thanks and offer my thanks to Miss Hopkins, Mrs. Maddox and the other members of the Community-Civic Club of Walnut and Parsons Streets Southwest for your generou<strike>d</strike>s contribution toward the publication of my newsletter. The expense is about $60 per issue ($30 for prin<strike>g</strike>ting, $30 for mailing), but I believe it is worth it.</p><p>I try to send it to as many people in the District as possible, for I believe it provides one of the best possible methods of communication between me and my constituency.</p><p>Incidentially, I qualified for re-e<strike>e</strike>lection last week. I hope I can count on your support in the September primary and the November general election.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1833,"<p>June 27, 1968</p><p>Dear Mrs. McKay,</p><p>Please forgive me for taking so long to anwwer your letter of June 11. I have been traveling a great deal and quite busy when I have been in Atlanta.</p><p>I appreciate your putting my name forward as a possible participant in the Savannah seminar.</p><p>Sincerely,</p><p>Julian Bond</p><p>Mrs. Martha C. McKay<br/>North Carolina Manpower Development Corp.<br/>137 East Rosemary Street<br/>Chapel Hill, North Carolina  27514</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1854,"<p>July 2, 1968</p><p>Mr. Neal R. Pierce<br/>Political Editor<br/><u>Congressional Quarterly</u><br/>1735 K Street Northwest<br/>Washington, D. C.</p><p>Dear Sir:</p><p>In you June 21, 1968<br/><u>Weekly Report</u> (n. 25) on page 1838 you list me<br/>as a ""prominent McCarthy supporter"".</p><p>I have never met Senator<br/>McCarthy, and I have not supported him as a can-<br/>didate for the Presidency.</p><p>Incidentally, on page<br/>1536, under Humphrey's supporters, you have listed<br/>""George Brooker"". It should read ""Booker"".</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: Severian Gardi Carlos Perez</p>"
PJB 1877,"<p>July 16, 1968</p><p>Editor<br/>The New York Times<br/>New York City, New York</p><p>Dear sir:</p><p>In the Sunday, July 7 edition<br/>of the New York Times, a story appeared which stated I<br/>had joined the staff of Vice-President Hubert Humphrey,<br/>and that I had campaigned for the late Senator Robert F. <br/>Kennedy.</p><p>Neither of these statements<br/>is true.</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: Severian Gardi Carlos Perez</p>"
PJB 1827,"<p>June 13, 1968</p><p>Professor R. Baird Shuman<br/>Department of Education<br/>Duke University<br/>Durham, North Carolina  27708</p><p>Dear Professor Shuman:</p><p>I am flattered that you consider my work for publication. However, I haven't written any poetry for nearly eight years, and most of that has been published elsewhere already.</p><p>I might suggest, however, that you write:</p><p>Dr. Vincent Harding<br/>Spelman College<br/>Atlanta, Georgia</p><p>Mr. Donald Stone<br/>SNCC<br/>360 Nelson Street Southwest<br/>Atlanta, Georgia</p><p>Dr. Harding is in touch with some young poets, and Stone is a poet himself, and knows others.</p><p>You might also try:</p><p>A. B. Spelman<br/>c/o Harding<br/>Spelman College (Atlanta)</p><p>Spelman is well known as a poet, and is, I believe, in contact with many more.</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1840,"<p>July 1, 1968</p><p>Rev. Roy Allison<br/>310 North Jefferson Street<br/>Roanoke, Virginia</p><p>Dear Roy:</p><p>Enclosed is a biographical sheet and a photo.  If you could returen the photo when you are through I'll appreciate it.</p><p>Let me make sue we have everything set . . . the date is the 21st of July, the time will be in the morning.  I assume I'll have to arrive the night before . . the 20th . . and can leave on the afternoon of the 21st.  Will you be buying the tickets there and sending them to me?  I'd appreciate that.  Also, if I must spend the night, I'd rather stay in a motel or hotel than in someone's home.  The privacy is great er and it would give me a chance to relax that you don't get in a private home,  no matter how nice the people are.</p><p>Is there anything else we need to get straight beforehand.  Any particular topic you'd like me to cover.  If so, drop me a line at the address shown above.</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb/enc</p><p>Thanks to FromThePage transcription contributors: Zachary Busch Carlos Perez AlyM76 emtranscribes</p>"
PJB 1832,"<p>June 19, 1968</p><p>Mr. Tom Shepherd</p><p>The University of Massachusetts at Boston</p><p>Boston, Massachusetts</p><p>Dear. Mr. Shepherd:</p><p>I am writing to inquire about the possibility of my receiving the $300 honorarium promised me following my appearance at the University some weeks ago.</p><p>I was assured that it would take no longer than a month. It has taken that long, plus some few days.</p><p>I hope you can take whatever steps possible to get it to me without any further delay.</p><p>Sincerely,</p><p>Julian Bond</p><p>cc: Dean of Students</p><p>The University of Massachusetts at Boston</p><p>Boston, Massachusetts</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: Carlos Perez emtranscribes</p>"
PJB 1809,"<p>June 6, 1968</p><p>Mr. W. Benjamin Kyle, Principal</p><p>Wedgewood High School</p><p>3420 Pinestead Road</p><p>Pensacola, Florida 32505</p><p>Dear Mr. Kyle:</p><p>I received your letter and the program and am looking forward to being in Pensacola. I hope you will be able to send me a pre-paid ticket, and additionally hope my travel from Atlanta to Pensacola can be arranged for late Monday afternoon, with my return not too early the next morning. If there is a choice of motel accom-odations available, I would prefer a Holiday Inn or Howard Johnsons.</p><p>We failed to discuss any honorarium. Will there be one?</p><p>I look forward to hearing from you shortly.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: Carlos Perez emtranscribes</p>"
PJB 1805,"<p>June 6, 1968</p><p>Mr. W. H. Montague Sr., President<br/>Georgia State AFL-CIO<br/>15 Peachtree Street, Northeast<br/>Atlanta, Georgia  30303</p><p>Dear Mr. Montague:</p><p>Please forgive me for taking so long to respond to your memorandum of April 22.</p><p>It was my pleasure to support the House Bills you mentioned, and Iphope I can continue to fight for labor if I am fortunate enough to be returned to the Legislature next year.</p><p>If I can be of any service in the interim, please don't hesitate to call on me.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1811,"<p>June 10, 1968</p><p>Mr. Wallace W. Edson</p><p>Housing Division</p><p>14th Floor</p><p>City Hall</p><p>Atlanta, Georgia 30303</p><p>Dear Mr. Edson:</p><p>As a followup to our telephone conversation, I hope your office can inspect the premises at 171A and B Raymond Street Southwest. I have received complaints that the premises suffer from a leaky roof and that the inhabitants are subjected to several inches of water during heavy rains. Anything you can do to bring this matter to the attention of the owner and to rectify this situation would be greatly appreciated.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>Thanks to FromThePage transcription contributors: Carlos Perez emtranscribes</p>"
PJB 1745,"<p>June 3, 1968</p><p>Hon. William H. Alexander<br/>859-1/2 Hunter Street Northwest<br/>Atlanta, Georgia  30314</p><p>Dear Bill:</p><p>Now that the close of qualifying is almost here, I wonder whether you think the caucus might meet a couple of times during the summer.</p><p>None of us appear to have opposition at this writing and we may be able to spend some time during the summer and fall preparing a legislative program that could meet with more success than our separate and combined efforts of the past session.</p><p>If such a meeting were called, I wondered about the advisability of inviting James Dean and his opponent from DeKalb. As I understand it, the winner will be in the Atlanta delegation <u>and</u> the DeKalb delegation, and we will want to have a working relationship with him.</p><p>At any rate, I think an early start to w<strike>at</strike>hatever deliberations we engage in would work for our mutual benefit.</p><p>Sincerely,</p><p>Julian Bond</p><p>JB:nb</p><p>[written note]:  hand carried</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
